COMMAND LINE: [-XX:+UseConcMarkSweepGC, -Xmx8G]
Conf: {}

           Test Name	  Num	     Iterations	          Time ns	       Throughput	  GC	GC ms	  USR ms	  SYS ms	JIT ms
      Q_RR_B_0010_08	    1	      1,000,000	      316,559,000	        3,158,969	   0	    0	   1,002	     688	 2,174
      Q_RR_B_0010_16	    1	      1,000,000	      266,165,000	        3,757,068	   0	    0	     295	     513	     0
      Q_RR_B_0100_01	    1	      1,000,000	      231,484,000	        4,319,953	   0	    1	     865	      35	     1
      Q_RR_B_0100_02	    1	      1,000,000	      111,327,000	        8,982,547	   0	    0	     152	      68	 9,870
      Q_RR_B_0100_04	    1	      1,000,000	       72,166,000	       13,856,941	   0	    0	     238	      69	 2,175
      Q_RR_B_0100_08	    1	      1,000,000	       82,893,000	       12,063,745	   0	    0	     116	      54	 5,049
      Q_RR_B_0100_16	    1	      1,000,000	       72,276,000	       13,835,851	   0	    0	     246	      65	 2,152
      Q_RR_B_1000_01	    1	      1,000,000	      223,394,000	        4,476,396	   0	    0	     339	      68	 5,054
      Q_RR_B_1000_02	    1	      1,000,000	      185,964,000	        5,377,385	   0	    0	     669	      50	 2,176
      Q_RR_B_1000_04	    1	      1,000,000	      204,138,000	        4,898,647	   0	    0	     321	      58	     0
      Q_RR_B_1000_08	    1	      1,000,000	      178,059,000	        5,616,116	   0	    0	     625	      59	 2,232
      Q_RR_B_1000_16	    1	      1,000,000	      208,980,000	        4,785,147	   0	    0	     331	      60	 4,993
    Q_RR_X_B_0001_01	    1	      1,000,000	      222,406,000	        4,496,282	   0	    0	     820	      45	 2,167
    Q_RR_X_B_0001_02	    1	      1,000,000	      175,222,000	        5,707,046	   0	    0	     304	     250	 5,017
    Q_RR_X_B_0001_04	    1	      1,000,000	      203,957,000	        4,902,994	   0	    0	     795	     567	 2,183
    Q_RR_X_B_0001_08	    1	      1,000,000	      239,818,000	        4,169,829	   0	    0	     629	   1,130	 4,988
    Q_RR_X_B_0001_16	    1	      1,000,000	      178,441,000	        5,604,093	   0	    0	     707	     647	     0
    Q_RR_X_B_0010_01	    1	      1,000,000	      262,895,000	        3,803,800	   0	    0	     446	      51	     0
    Q_RR_X_B_0010_02	    1	      1,000,000	      120,512,000	        8,297,929	   0	    0	     396	     174	     1
    Q_RR_X_B_0010_04	    1	      1,000,000	      215,401,000	        4,642,504	   0	    0	     380	     439	     0
    Q_RR_X_B_0010_08	    1	      1,000,000	      105,948,000	        9,438,593	   0	    1	     450	     215	 2,170
    Q_RR_X_B_0010_16	    1	      1,000,000	      124,531,000	        8,030,129	   0	    0	     321	     356	     0
    Q_RR_X_B_0100_01	    1	      1,000,000	      207,218,000	        4,825,836	   0	    0	     729	      63	 2,226
    Q_RR_X_B_0100_02	    1	      1,000,000	       91,386,000	       10,942,595	   0	    0	     144	     107	 9,922
    Q_RR_X_B_0100_04	    1	      1,000,000	      177,538,000	        5,632,597	   0	    0	     649	     211	     4
    Q_RR_X_B_0100_08	    1	      1,000,000	       86,679,000	       11,536,820	   0	    0	     211	     141	 5,048
    Q_RR_X_B_0100_16	    1	      1,000,000	       26,592,000	       37,605,295	   0	    0	     148	      35	     0
    Q_RR_X_B_1000_01	    1	      1,000,000	      268,236,000	        3,728,060	   0	    0	     463	      45	 5,092
    Q_RR_X_B_1000_02	    1	      1,000,000	      123,112,000	        8,122,685	   0	    1	     492	      86	 2,194
    Q_RR_X_B_1000_04	    1	      1,000,000	      106,407,000	        9,397,878	   0	    0	     229	     145	 5,126
    Q_RR_X_B_1000_08	    1	      1,000,000	       50,777,000	       19,693,956	   0	    0	     265	      56	     0
    Q_RR_X_B_1000_16	    1	      1,000,000	       20,773,000	       48,139,412	   0	    0	     106	      23	 5,051
             Q_WC_01	    1	      1,000,000	    1,970,511,000	          507,483	   2	    5	   6,298	   1,103	    61
             Q_WC_02	    1	      1,000,000	    3,588,585,000	          278,661	   2	    5	   7,939	   4,046	    48
             Q_WC_04	    1	      1,000,000	   11,732,970,000	           85,230	   3	   96	  20,305	  22,883	     0
             Q_WC_08	    1	      1,000,000	   20,089,816,000	           49,776	   3	    6	  21,485	  46,991	     0
             Q_WC_16	    1	      1,000,000	   24,929,964,000	           40,112	   3	    7	  26,726	  59,740	 2,220
           Q_WC_X_01	    1	      1,000,000	    1,860,975,000	          537,353	   2	    4	   2,197	   1,042	 4,686
           Q_WC_X_02	    1	      1,000,000	    1,802,530,000	          554,776	   2	    4	   3,250	   2,383	     1
           Q_WC_X_04	    1	      1,000,000	    2,662,150,000	          375,636	   2	    5	   6,413	   7,293	     0
           Q_WC_X_08	    1	      1,000,000	    2,214,527,000	          451,564	   2	    4	   7,210	   7,855	     0
           Q_WC_X_16	    1	      1,000,000	    2,228,937,000	          448,644	   2	    5	   7,492	   9,523	     0
           R_MEM_01k	    1	      1,000,000	       22,200,000	       45,045,045	   0	    0	      30	       1	     9
           R_MEM_01m	    1	      1,000,000	       10,802,000	       92,575,449	   0	    0	      16	       0	     4
           R_MEM_10m	    1	      1,000,000	       25,713,000	       38,890,833	   0	    0	      27	       0	     1
           R_MEM_50m	    1	      1,000,000	       32,701,000	       30,580,105	   0	    0	      33	       0	     0
           S_MEM_01k	    1	      1,000,000	       12,522,000	       79,859,447	   0	    0	      18	       0	 2,174
           S_MEM_01m	    1	      1,000,000	        2,944,000	      339,673,913	   0	    0	       6	       0	 2,182
           S_MEM_10m	    1	      1,000,000	        2,879,000	      347,342,827	   0	    0	       3	       0	     0
           S_MEM_50m	    1	      1,000,000	        4,398,000	      227,376,080	   0	    0	       4	       0	     0

         BATCH_WC_01	    2	      1,000,000	      752,902,000	        1,328,194	   1	    2	     762	       3	     0
         BATCH_WC_02	    2	      1,000,000	      389,262,000	        2,568,964	   1	    2	     786	       2	     0
         BATCH_WC_04	    2	      1,000,000	      221,254,000	        4,519,692	   1	    3	     874	       3	     0
         BATCH_WC_08	    2	      1,000,000	      196,093,000	        5,099,621	   1	    2	   1,489	       3	     0
         BATCH_WC_16	    2	      1,000,000	      197,087,000	        5,073,901	   1	    2	   1,463	       5	     0
     GEN_SENTENCES_1	    2	      1,000,000	       13,919,000	       71,844,242	   0	    0	      16	       0	     3
              NOOP_1	    2	      1,000,000	          288,000	    3,472,222,222	   0	    0	       0	       0	     0
       PSUDO_Q_RR_01	    2	      1,000,000	       68,572,000	       14,583,212	   0	    0	      69	       1	     0
       PSUDO_Q_RR_02	    2	      1,000,000	       58,053,000	       17,225,639	   0	    0	      64	       0	     0
       PSUDO_Q_RR_04	    2	      1,000,000	       64,488,000	       15,506,761	   0	    0	      80	       1	     0
       PSUDO_Q_RR_08	    2	      1,000,000	       69,917,000	       14,302,673	   0	    0	     103	       0	     0
       PSUDO_Q_RR_16	    2	      1,000,000	      117,594,000	        8,503,835	   0	    0	     163	       1	     0
           Q_PIPE_01	    2	      1,000,000	      212,975,000	        4,695,387	   0	    0	     353	      45	     0
           Q_PIPE_02	    2	      1,000,000	      235,775,000	        4,241,332	   0	    0	     450	      92	     1
           Q_PIPE_04	    2	      1,000,000	      184,310,000	        5,425,642	   0	    0	     429	     189	 4,567
           Q_PIPE_08	    2	      1,000,000	      204,934,000	        4,879,620	   0	    0	     873	     361	 2,276
           Q_PIPE_16	    2	      1,000,000	      349,359,000	        2,862,385	   0	    0	   1,633	     996	 2,307
      Q_RR_B_0001_01	    2	      1,000,000	      265,958,000	        3,759,992	   0	    0	     475	      35	     0
      Q_RR_B_0001_02	    2	      1,000,000	      306,361,000	        3,264,123	   0	    0	     289	     360	     0
      Q_RR_B_0001_04	    2	      1,000,000	    1,355,432,000	          737,772	   0	    0	   1,285	   2,945	     0
      Q_RR_B_0001_08	    2	      1,000,000	    2,422,782,000	          412,749	   0	    0	   2,505	   5,821	     0
      Q_RR_B_0001_16	    2	      1,000,000	    2,443,467,000	          409,255	   0	    0	   2,527	   5,926	     0
      Q_RR_B_0010_01	    2	      1,000,000	      243,479,000	        4,107,130	   0	    0	     423	      41	     0
      Q_RR_B_0010_02	    2	      1,000,000	      207,428,000	        4,820,950	   0	    0	     209	     247	     0
      Q_RR_B_0010_04	    2	      1,000,000	      261,684,000	        3,821,403	   0	    0	     288	     495	     0
      Q_RR_B_0010_08	    2	      1,000,000	      268,721,000	        3,721,332	   0	    0	     299	     516	     0
      Q_RR_B_0010_16	    2	      1,000,000	      276,689,000	        3,614,166	   0	    0	     310	     550	 2,352
      Q_RR_B_0100_01	    2	      1,000,000	      230,405,000	        4,340,184	   0	    0	     382	      49	     0
      Q_RR_B_0100_02	    2	      1,000,000	      106,907,000	        9,353,924	   0	    0	     136	      73	     0
      Q_RR_B_0100_04	    2	      1,000,000	       84,624,000	       11,816,979	   0	    0	     115	      55	 2,296
      Q_RR_B_0100_08	    2	      1,000,000	       75,006,000	       13,332,267	   0	    0	      98	      59	 2,290
      Q_RR_B_0100_16	    2	      1,000,000	       70,482,000	       14,188,020	   0	    0	      90	      55	 2,296
      Q_RR_B_1000_01	    2	      1,000,000	      250,336,000	        3,994,631	   0	    0	     441	      42	 4,557
      Q_RR_B_1000_02	    2	      1,000,000	      213,663,000	        4,680,268	   0	    0	     358	      47	     0
      Q_RR_B_1000_04	    2	      1,000,000	      201,275,000	        4,968,327	   0	    0	     324	      53	     0
      Q_RR_B_1000_08	    2	      1,000,000	      200,976,000	        4,975,718	   0	    0	     329	      50	     0
      Q_RR_B_1000_16	    2	      1,000,000	      210,039,000	        4,761,021	   0	    0	     362	      41	     0
    Q_RR_X_B_0001_01	    2	      1,000,000	      250,799,000	        3,987,257	   0	    0	     444	      36	     0
    Q_RR_X_B_0001_02	    2	      1,000,000	      164,636,000	        6,074,006	   0	    0	     227	     234	     0
    Q_RR_X_B_0001_04	    2	      1,000,000	      207,402,000	        4,821,554	   0	    0	     393	     641	     0
    Q_RR_X_B_0001_08	    2	      1,000,000	      209,767,000	        4,767,194	   0	    0	     540	     921	     0
    Q_RR_X_B_0001_16	    2	      1,000,000	      164,172,000	        6,091,173	   0	    0	     538	     729	     0
    Q_RR_X_B_0010_01	    2	      1,000,000	      240,542,000	        4,157,278	   0	    0	     417	      40	     0
    Q_RR_X_B_0010_02	    2	      1,000,000	      111,714,000	        8,951,430	   0	    0	     167	     161	     0
    Q_RR_X_B_0010_04	    2	      1,000,000	      272,255,000	        3,673,027	   0	    0	     468	     514	 2,341
    Q_RR_X_B_0010_08	    2	      1,000,000	      190,615,000	        5,246,177	   0	    0	     417	     500	     1
    Q_RR_X_B_0010_16	    2	      1,000,000	       75,984,000	       13,160,665	   0	    0	     228	     212	     0
    Q_RR_X_B_0100_01	    2	      1,000,000	      260,008,000	        3,846,036	   0	    0	     470	      31	     0
    Q_RR_X_B_0100_02	    2	      1,000,000	       96,391,000	       10,374,413	   0	    0	     152	     113	     0
    Q_RR_X_B_0100_04	    2	      1,000,000	      160,682,000	        6,223,472	   0	    0	     289	     229	     0
    Q_RR_X_B_0100_08	    2	      1,000,000	      109,260,000	        9,152,480	   0	    0	     239	     160	     0
    Q_RR_X_B_0100_16	    2	      1,000,000	       17,426,000	       57,385,516	   0	    0	     104	      30	 2,260
    Q_RR_X_B_1000_01	    2	      1,000,000	      239,715,000	        4,171,620	   0	    0	     421	      39	 2,308
    Q_RR_X_B_1000_02	    2	      1,000,000	      146,719,000	        6,815,750	   0	    0	     283	     139	 2,284
    Q_RR_X_B_1000_04	    2	      1,000,000	      125,693,000	        7,955,893	   0	    0	     289	     144	     0
    Q_RR_X_B_1000_08	    2	      1,000,000	       33,943,000	       29,461,155	   0	    0	     173	      52	     0
    Q_RR_X_B_1000_16	    2	      1,000,000	       21,891,000	       45,680,873	   0	    0	     120	      30	     0
             Q_WC_01	    2	      1,000,000	    1,891,119,000	          528,787	   2	    4	   2,212	   1,071	 2,288
             Q_WC_02	    2	      1,000,000	    4,095,608,000	          244,164	   2	    5	   4,220	   4,804	     0
             Q_WC_04	    2	      1,000,000	   11,406,613,000	           87,668	   2	    3	  11,729	  22,773	     0
             Q_WC_08	    2	      1,000,000	   20,158,729,000	           49,606	   3	    7	  21,509	  46,817	     0
             Q_WC_16	    2	      1,000,000	   24,898,607,000	           40,163	   3	    7	  26,736	  59,237	     0
           Q_WC_X_01	    2	      1,000,000	    1,792,381,000	          557,917	   2	    4	   2,155	     982	     0
           Q_WC_X_02	    2	      1,000,000	    1,808,460,000	          552,957	   2	    4	   3,279	   2,367	     0
           Q_WC_X_04	    2	      1,000,000	    2,640,295,000	          378,746	   2	    4	   6,464	   7,133	     0
           Q_WC_X_08	    2	      1,000,000	    2,323,771,000	          430,335	   2	    5	   7,506	   8,267	     0
           Q_WC_X_16	    2	      1,000,000	    2,209,147,000	          452,663	   2	    4	   7,382	   9,686	     0
           R_MEM_01k	    2	      1,000,000	        3,593,000	      278,318,954	   0	    0	       4	       0	 2,434
           R_MEM_01m	    2	      1,000,000	        5,441,000	      183,789,745	   0	    0	       6	       0	     0
           R_MEM_10m	    2	      1,000,000	       25,365,000	       39,424,404	   0	    0	      25	       0	     0
           R_MEM_50m	    2	      1,000,000	       27,818,000	       35,947,947	   0	    0	      28	       0	     0
           S_MEM_01k	    2	      1,000,000	        4,449,000	      224,769,611	   0	    0	       4	       0	     0
           S_MEM_01m	    2	      1,000,000	        4,535,000	      220,507,166	   0	    0	       5	       0	     0
           S_MEM_10m	    2	      1,000,000	        4,533,000	      220,604,456	   0	    0	       5	       0	     0
           S_MEM_50m	    2	      1,000,000	        3,679,000	      271,812,993	   0	    0	       4	       0	     0

         BATCH_WC_01	    3	      1,000,000	      757,317,000	        1,320,451	   1	    2	     767	       2	     0
         BATCH_WC_02	    3	      1,000,000	      379,362,000	        2,636,005	   1	    3	     765	       2	     0
         BATCH_WC_04	    3	      1,000,000	      215,614,000	        4,637,918	   1	    2	     861	       3	     0
         BATCH_WC_08	    3	      1,000,000	      195,857,000	        5,105,766	   1	    2	   1,507	       3	     0
         BATCH_WC_16	    3	      1,000,000	      198,553,000	        5,036,439	   1	    3	   1,467	       4	     0
     GEN_SENTENCES_1	    3	      1,000,000	       15,239,000	       65,621,104	   0	    0	      16	       0	     0
              NOOP_1	    3	      1,000,000	            2,000	  500,000,000,000	   0	    0	       0	       0	     0
       PSUDO_Q_RR_01	    3	      1,000,000	       61,372,000	       16,294,075	   0	    0	      61	       0	     0
       PSUDO_Q_RR_02	    3	      1,000,000	       60,932,000	       16,411,738	   0	    0	      67	       0	     0
       PSUDO_Q_RR_04	    3	      1,000,000	       62,220,000	       16,072,003	   0	    0	      78	       1	     0
       PSUDO_Q_RR_08	    3	      1,000,000	       72,189,000	       13,852,526	   0	    0	     105	       1	     0
       PSUDO_Q_RR_16	    3	      1,000,000	      119,818,000	        8,345,991	   0	    0	     164	       2	     0
           Q_PIPE_01	    3	      1,000,000	      204,236,000	        4,896,296	   0	    0	     344	      40	     0
           Q_PIPE_02	    3	      1,000,000	      212,745,000	        4,700,463	   0	    0	     366	     111	     0
